,Archetype,arrival_time,departure_time,time_in_park,max_wait,attractions_experienced,fastpass_used,total_wait_time,average_wait_time
37297,Tourist,610,946,336,77,2,0,59,29.5
37298,Tourist,610,960,350,68,3,0,153,51.0
37299,Tourist,610,947,337,41,2,0,155,77.5
37300,Tourist,611,960,349,48,1,0,36,36.0
37301,Tourist,611,960,349,110,0,0,0,0.0
37302,Tourist,611,960,349,42,1,0,52,52.0
37303,Tourist,611,960,349,52,2,0,81,40.5
37304,Tourist,611,960,349,114,2,0,78,39.0
37305,Tourist,611,960,349,116,3,0,216,72.0
37306,Tourist,611,937,326,64,2,0,104,52.0
37307,Tourist,611,942,331,72,3,0,195,65.0
37308,Tourist,611,960,349,50,1,0,45,45.0
37309,Tourist,611,960,349,35,1,0,47,47.0
37310,Tourist,611,917,306,119,1,0,37,37.0
37311,Tourist,611,940,329,81,2,0,97,48.5
37312,Tourist,611,960,349,111,1,0,58,58.0
37313,Tourist,611,960,349,56,3,0,136,45.333333333333336
37314,Tourist,611,960,349,65,2,0,101,50.5
37315,Tourist,611,960,349,88,1,0,35,35.0
37316,Tourist,611,932,321,90,1,0,37,37.0
37317,Tourist,611,960,349,50,1,0,49,49.0
37318,Tourist,611,960,349,98,0,0,0,0.0
37319,Tourist,611,960,349,44,2,0,72,36.0
37320,Tourist,611,960,349,100,2,0,111,55.5
37321,Tourist,611,960,349,76,0,0,18,0.0
37322,Tourist,611,960,349,109,1,0,53,53.0
37323,Tourist,611,917,306,60,4,0,166,41.5
37324,Tourist,611,939,328,61,2,0,119,59.5
37325,Tourist,611,959,348,120,2,0,69,34.5
37326,Tourist,611,960,349,84,3,0,126,42.0
37327,Tourist,611,960,349,42,2,0,87,43.5
37328,Tourist,612,960,348,33,1,0,93,93.0
37329,Tourist,612,945,333,39,1,0,46,46.0
37330,Tourist,612,960,348,68,1,0,75,75.0
37331,Tourist,612,960,348,49,3,0,107,35.666666666666664
37332,Tourist,612,960,348,70,3,0,113,37.666666666666664
37333,Tourist,612,948,336,109,2,0,154,77.0
37334,Tourist,612,960,348,47,1,0,93,93.0
37335,Tourist,612,960,348,61,0,0,24,0.0
37336,Tourist,612,922,310,43,1,0,50,50.0
37337,Tourist,612,946,334,57,1,0,45,45.0
37338,Tourist,612,960,348,69,1,0,44,44.0
37339,Tourist,612,960,348,119,1,0,46,46.0
37340,Tourist,612,919,307,70,1,0,79,79.0
37341,Tourist,612,960,348,115,3,0,120,40.0
37342,Tourist,612,960,348,36,3,0,158,52.666666666666664
37343,Tourist,612,960,348,67,2,0,68,34.0
37344,Tourist,612,960,348,73,2,0,109,54.5
37345,Tourist,612,960,348,101,1,0,53,53.0
37346,Tourist,612,960,348,81,2,0,66,33.0
37347,Tourist,613,918,305,61,1,0,63,63.0
37348,Tourist,613,960,347,70,3,0,182,60.666666666666664
37349,Tourist,613,960,347,93,1,0,114,114.0
37350,Tourist,613,960,347,76,2,0,134,67.0
37351,Tourist,613,960,347,49,1,0,31,31.0
37352,Tourist,613,960,347,89,0,0,0,0.0
37353,Tourist,613,960,347,90,1,0,41,41.0
37354,Tourist,613,960,347,48,0,0,0,0.0
37355,Tourist,613,960,347,67,2,0,106,53.0
37356,Tourist,613,953,340,57,1,0,53,53.0
37357,Tourist,613,960,347,58,2,0,85,42.5
37358,Tourist,613,960,347,38,3,0,139,46.333333333333336
37359,Tourist,613,960,347,116,1,0,44,44.0
37360,Tourist,613,960,347,92,0,0,0,0.0
37361,Tourist,613,960,347,50,0,0,0,0.0
37362,Tourist,613,953,340,74,1,0,73,73.0
37363,Tourist,613,960,347,62,1,0,79,79.0
37364,Tourist,614,960,346,37,0,0,22,0.0
37365,Tourist,614,960,346,85,1,0,46,46.0
37366,Tourist,614,960,346,49,3,0,131,43.666666666666664
37367,Tourist,614,960,346,111,0,0,0,0.0
37368,Tourist,614,960,346,101,1,0,63,63.0
37369,Tourist,614,960,346,31,2,0,86,43.0
37370,Tourist,614,960,346,61,2,0,90,45.0
37371,Tourist,614,960,346,64,2,0,91,45.5
37372,Tourist,614,960,346,60,2,0,149,74.5
37373,Tourist,614,929,315,78,2,0,99,49.5
37374,Tourist,614,960,346,100,1,0,49,49.0
37375,Tourist,614,960,346,37,0,0,0,0.0
37376,Tourist,614,960,346,62,3,0,127,42.333333333333336
37377,Tourist,614,960,346,72,0,0,13,0.0
37378,Tourist,614,960,346,117,2,0,72,36.0
37379,Tourist,614,960,346,40,3,0,149,49.666666666666664
37380,Tourist,614,960,346,59,1,0,61,61.0
37381,Tourist,614,960,346,99,1,0,31,31.0
37382,Tourist,614,960,346,80,1,0,50,50.0
37383,Tourist,614,922,308,76,0,0,0,0.0
37384,Tourist,614,960,346,78,3,0,127,42.333333333333336
37385,Tourist,614,960,346,36,3,0,133,44.333333333333336
37386,Tourist,614,960,346,101,1,0,39,39.0
37387,Tourist,614,933,319,64,1,0,55,55.0
37388,Tourist,614,960,346,51,1,0,61,61.0
37389,Tourist,614,960,346,98,2,0,123,61.5
37390,Tourist,614,960,346,58,2,0,72,36.0
37391,Tourist,614,960,346,99,2,0,108,54.0
37392,Tourist,614,960,346,49,0,0,0,0.0
37393,Tourist,614,960,346,101,3,0,139,46.333333333333336
37394,Tourist,614,960,346,30,4,0,162,40.5
37395,Tourist,615,960,345,117,1,0,37,37.0
37396,Tourist,615,960,345,58,1,0,42,42.0
37397,Tourist,615,954,339,78,3,0,156,52.0
37398,Tourist,615,960,345,43,2,0,117,58.5
37399,Tourist,615,960,345,91,0,0,0,0.0
37400,Tourist,615,960,345,40,2,0,107,53.5
37401,Tourist,615,933,318,100,2,0,92,46.0
37402,Tourist,615,960,345,104,0,0,13,0.0
37403,Tourist,615,960,345,60,0,0,0,0.0
37404,Tourist,615,960,345,68,1,0,58,58.0
37405,Tourist,615,960,345,70,2,0,96,48.0
37406,Tourist,615,952,337,60,2,0,66,33.0
37407,Tourist,615,960,345,30,1,0,93,93.0
37408,Tourist,615,960,345,57,2,0,155,77.5
37409,Tourist,615,960,345,43,1,0,60,60.0
37410,Tourist,615,921,306,90,0,0,0,0.0
37411,Tourist,615,960,345,65,1,0,44,44.0
37412,Tourist,615,960,345,86,2,0,84,42.0
37413,Tourist,615,960,345,90,0,0,23,0.0
37414,Tourist,616,960,344,87,1,0,61,61.0
37415,Tourist,616,960,344,105,3,0,202,67.33333333333333
37416,Tourist,616,960,344,54,0,0,2,0.0
37417,Tourist,616,929,313,68,2,0,82,41.0
37418,Tourist,616,928,312,64,1,0,34,34.0
37419,Tourist,616,960,344,37,1,0,44,44.0
37420,Tourist,616,960,344,75,1,0,98,98.0
37421,Tourist,616,960,344,84,1,0,49,49.0
37422,Tourist,616,960,344,35,2,0,91,45.5
37423,Tourist,616,949,333,115,1,0,35,35.0
37424,Tourist,616,960,344,53,3,0,142,47.333333333333336
37425,Tourist,616,960,344,68,1,0,42,42.0
37426,Tourist,616,960,344,104,2,0,83,41.5
37427,Tourist,616,960,344,58,0,0,0,0.0
37428,Tourist,616,960,344,118,1,0,42,42.0
37429,Tourist,616,960,344,72,1,0,48,48.0
37430,Tourist,616,960,344,90,2,0,95,47.5
37431,Tourist,616,960,344,56,3,0,169,56.333333333333336
37432,Tourist,616,960,344,110,1,0,34,34.0
37433,Tourist,616,960,344,90,2,0,119,59.5
37434,Tourist,616,960,344,93,0,0,0,0.0
37435,Tourist,616,960,344,100,1,0,51,51.0
37436,Tourist,617,960,343,90,0,0,13,0.0
37437,Tourist,617,951,334,96,0,0,0,0.0
37438,Tourist,617,960,343,46,2,0,122,61.0
37439,Tourist,617,960,343,33,2,0,90,45.0
37440,Tourist,617,960,343,113,1,0,41,41.0
37441,Tourist,617,960,343,53,2,0,108,54.0
37442,Tourist,617,960,343,59,2,0,78,39.0
37443,Tourist,617,960,343,116,0,0,0,0.0
37444,Tourist,617,960,343,74,2,0,97,48.5
37445,Tourist,617,960,343,71,1,0,39,39.0
37446,Tourist,617,960,343,93,0,0,0,0.0
37447,Tourist,617,960,343,120,3,0,122,40.666666666666664
37448,Tourist,617,960,343,58,3,0,141,47.0
37449,Tourist,617,954,337,52,3,0,148,49.333333333333336
37450,Tourist,617,960,343,52,1,0,90,90.0
37451,Tourist,617,960,343,30,1,0,37,37.0
37452,Tourist,617,960,343,113,0,0,20,0.0
37453,Tourist,617,960,343,33,0,0,16,0.0
37454,Tourist,617,960,343,72,1,0,49,49.0
37455,Tourist,617,960,343,41,2,0,121,60.5
37456,Tourist,617,960,343,82,1,0,59,59.0
37457,Tourist,618,960,342,97,3,0,168,56.0
37458,Tourist,618,960,342,112,2,0,94,47.0
37459,Tourist,618,960,342,94,2,0,117,58.5
37460,Tourist,618,960,342,66,0,0,9,0.0
37461,Tourist,618,960,342,50,1,0,35,35.0
37462,Tourist,618,960,342,88,1,0,41,41.0
37463,Tourist,618,960,342,107,2,0,147,73.5
37464,Tourist,618,960,342,74,2,0,90,45.0
37465,Tourist,618,960,342,38,1,0,54,54.0
37466,Tourist,618,943,325,83,0,0,0,0.0
37467,Tourist,618,960,342,37,2,0,131,65.5
37468,Tourist,618,960,342,56,2,0,102,51.0
37469,Tourist,618,927,309,62,4,0,152,38.0
37470,Tourist,618,960,342,77,3,0,121,40.333333333333336
37471,Tourist,619,960,341,111,3,0,157,52.333333333333336
37472,Tourist,619,960,341,111,2,0,94,47.0
37473,Tourist,619,958,339,114,2,0,71,35.5
37474,Tourist,619,960,341,82,2,0,93,46.5
37475,Tourist,619,960,341,89,2,0,89,44.5
37476,Tourist,619,960,341,42,4,0,186,46.5
37477,Tourist,619,960,341,75,1,0,54,54.0
37478,Tourist,619,960,341,61,2,0,131,65.5
37479,Tourist,619,960,341,79,2,0,115,57.5
37480,Tourist,619,960,341,86,3,0,122,40.666666666666664
37481,Tourist,619,960,341,63,3,0,132,44.0
37482,Tourist,619,960,341,31,1,0,77,77.0
37483,Tourist,619,960,341,107,2,0,81,40.5
37484,Tourist,619,960,341,66,2,0,116,58.0
37485,Tourist,619,960,341,116,1,0,52,52.0
37486,Tourist,619,960,341,87,1,0,73,73.0
37487,Tourist,619,960,341,100,2,0,122,61.0
37488,Tourist,619,960,341,91,1,0,77,77.0
37489,Tourist,619,960,341,68,3,0,112,37.333333333333336
37490,Tourist,619,960,341,52,1,0,95,95.0
37491,Tourist,620,960,340,61,0,0,9,0.0
37492,Tourist,620,960,340,75,0,0,0,0.0
37493,Tourist,620,960,340,35,2,0,100,50.0
37494,Tourist,620,960,340,79,2,0,134,67.0
37495,Tourist,620,934,314,108,2,0,105,52.5
37496,Tourist,620,960,340,80,1,0,72,72.0
37497,Tourist,620,960,340,113,1,0,77,77.0
37498,Tourist,620,960,340,117,1,0,43,43.0
37499,Tourist,620,960,340,48,1,0,44,44.0
37500,Tourist,620,960,340,101,2,0,128,64.0
37501,Tourist,620,932,312,40,0,0,6,0.0
37502,Tourist,620,960,340,36,2,0,106,53.0
37503,Tourist,620,960,340,57,2,0,88,44.0
37504,Tourist,620,960,340,42,1,0,34,34.0
37505,Tourist,620,960,340,41,1,0,60,60.0
37506,Tourist,620,960,340,71,2,0,81,40.5
37507,Tourist,620,951,331,34,2,0,110,55.0
37508,Tourist,620,960,340,59,1,0,33,33.0
37509,Tourist,620,960,340,64,1,0,31,31.0
37510,Tourist,620,960,340,77,2,0,93,46.5
37511,Tourist,620,960,340,67,0,0,35,0.0
37512,Tourist,621,960,339,65,1,0,96,96.0
37513,Tourist,621,960,339,54,2,0,112,56.0
37514,Tourist,621,960,339,100,2,0,135,67.5
37515,Tourist,621,960,339,79,0,0,0,0.0
37516,Tourist,621,960,339,116,2,0,85,42.5
37517,Tourist,621,960,339,45,1,0,51,51.0
37518,Tourist,621,960,339,66,1,0,61,61.0
37519,Tourist,621,960,339,86,2,0,70,35.0
37520,Tourist,621,960,339,75,3,0,180,60.0
37521,Tourist,621,960,339,32,2,0,97,48.5
37522,Tourist,621,960,339,63,1,0,47,47.0
37523,Tourist,621,960,339,113,1,0,88,88.0
37524,Tourist,621,960,339,76,1,0,42,42.0
37525,Tourist,621,958,337,118,3,0,155,51.666666666666664
37526,Tourist,621,960,339,116,1,0,59,59.0
37527,Tourist,621,960,339,32,1,0,45,45.0
37528,Tourist,621,960,339,57,2,0,90,45.0
37529,Tourist,621,960,339,105,1,0,73,73.0
37530,Tourist,621,960,339,92,1,0,38,38.0
37531,Tourist,622,960,338,32,0,0,27,0.0
37532,Tourist,622,960,338,54,1,0,44,44.0
37533,Tourist,622,960,338,41,4,0,169,42.25
37534,Tourist,622,932,310,48,1,0,33,33.0
37535,Tourist,622,960,338,43,1,0,47,47.0
37536,Tourist,622,960,338,40,3,0,194,64.66666666666667
37537,Tourist,622,960,338,71,1,0,61,61.0
37538,Tourist,622,960,338,84,0,0,22,0.0
37539,Tourist,622,960,338,100,1,0,89,89.0
37540,Tourist,622,960,338,105,0,0,12,0.0
37541,Tourist,622,960,338,92,2,0,77,38.5
37542,Tourist,622,960,338,79,1,0,44,44.0
37543,Tourist,622,960,338,93,1,0,45,45.0
37544,Tourist,622,960,338,118,2,0,72,36.0
37545,Tourist,622,960,338,52,1,0,72,72.0
37546,Tourist,622,960,338,63,1,0,54,54.0
37547,Tourist,623,960,337,64,1,0,44,44.0
37548,Tourist,623,960,337,34,2,0,100,50.0
37549,Tourist,623,932,309,90,2,0,141,70.5
37550,Tourist,623,960,337,113,3,0,111,37.0
37551,Tourist,623,960,337,96,1,0,37,37.0
37552,Tourist,623,960,337,30,2,0,113,56.5
37553,Tourist,623,960,337,105,1,0,44,44.0
37554,Tourist,623,960,337,60,1,0,67,67.0
37555,Tourist,623,945,322,88,3,0,123,41.0
37556,Tourist,623,960,337,118,2,0,123,61.5
37557,Tourist,623,960,337,95,1,0,53,53.0
37558,Tourist,623,960,337,85,1,0,83,83.0
37559,Tourist,623,960,337,101,1,0,37,37.0
37560,Tourist,623,960,337,94,1,0,57,57.0
37561,Tourist,623,960,337,90,1,0,44,44.0
37562,Tourist,623,960,337,34,1,0,54,54.0
37563,Tourist,623,960,337,65,0,0,0,0.0
37564,Tourist,624,960,336,78,2,0,88,44.0
37565,Tourist,624,941,317,102,3,0,157,52.333333333333336
37566,Tourist,624,960,336,61,1,0,74,74.0
37567,Tourist,624,960,336,36,2,0,113,56.5
37568,Tourist,624,960,336,103,2,0,91,45.5
37569,Tourist,624,960,336,86,1,0,37,37.0
37570,Tourist,624,960,336,32,1,0,81,81.0
37571,Tourist,624,960,336,87,3,0,138,46.0
37572,Tourist,624,959,335,102,3,0,129,43.0
37573,Tourist,624,960,336,102,1,0,53,53.0
37574,Tourist,624,960,336,73,2,0,95,47.5
37575,Tourist,624,960,336,112,3,0,122,40.666666666666664
37576,Tourist,624,960,336,39,1,0,38,38.0
37577,Tourist,624,960,336,45,0,0,0,0.0
37578,Tourist,624,960,336,40,1,0,35,35.0
37579,Tourist,624,960,336,97,2,0,114,57.0
37580,Tourist,624,950,326,70,1,0,49,49.0
37581,Tourist,624,960,336,109,2,0,80,40.0
37582,Tourist,624,952,328,98,2,0,108,54.0
37583,Tourist,624,960,336,110,2,0,123,61.5
37584,Tourist,625,960,335,117,2,0,85,42.5
37585,Tourist,625,960,335,71,2,0,146,73.0
37586,Tourist,625,960,335,45,2,0,76,38.0
37587,Tourist,625,960,335,80,1,0,64,64.0
37588,Tourist,625,937,312,108,1,0,40,40.0
37589,Tourist,625,960,335,115,0,0,0,0.0
37590,Tourist,625,960,335,35,0,0,0,0.0
37591,Tourist,625,960,335,66,0,0,0,0.0
37592,Tourist,625,960,335,77,3,0,111,37.0
37593,Tourist,625,960,335,73,1,0,84,84.0
37594,Tourist,625,947,322,45,1,0,9,9.0
37595,Tourist,625,960,335,39,2,0,149,74.5
37596,Tourist,625,960,335,64,1,0,91,91.0
37597,Tourist,625,960,335,54,4,0,169,42.25
37598,Tourist,625,960,335,119,1,0,71,71.0
37599,Tourist,625,960,335,107,2,0,121,60.5
37600,Tourist,625,960,335,84,1,0,41,41.0
37601,Tourist,625,960,335,101,2,0,72,36.0
37602,Tourist,625,960,335,115,3,0,141,47.0
37603,Tourist,625,960,335,89,0,0,31,0.0
37604,Tourist,626,960,334,67,3,0,123,41.0
37605,Tourist,626,960,334,85,1,0,43,43.0
37606,Tourist,626,960,334,99,2,0,120,60.0
37607,Tourist,626,960,334,73,1,0,34,34.0
37608,Tourist,626,960,334,96,2,0,77,38.5
37609,Tourist,626,960,334,89,0,0,31,0.0
37610,Tourist,626,960,334,61,2,0,107,53.5
37611,Tourist,626,960,334,109,1,0,46,46.0
37612,Tourist,626,960,334,39,3,0,123,41.0
37613,Tourist,626,960,334,48,2,0,89,44.5
37614,Tourist,626,960,334,120,0,0,9,0.0
37615,Tourist,626,960,334,86,2,0,109,54.5
37616,Tourist,626,960,334,51,2,0,70,35.0
37617,Tourist,626,960,334,50,1,0,41,41.0
37618,Tourist,626,952,326,68,3,0,89,29.666666666666668
37619,Tourist,626,960,334,67,0,0,25,0.0
37620,Tourist,626,960,334,39,1,0,53,53.0
37621,Tourist,626,960,334,96,1,0,72,72.0
37622,Tourist,626,960,334,94,0,0,7,0.0
37623,Tourist,626,946,320,90,1,0,37,37.0
37624,Tourist,626,960,334,64,3,0,225,75.0
37625,Tourist,626,949,323,50,1,0,19,19.0
37626,Tourist,627,960,333,117,1,0,72,72.0
37627,Tourist,627,960,333,47,1,0,75,75.0
37628,Tourist,627,960,333,117,2,0,94,47.0
37629,Tourist,627,960,333,40,2,0,120,60.0
37630,Tourist,627,960,333,53,1,0,48,48.0
37631,Tourist,627,960,333,35,1,0,34,34.0
37632,Tourist,627,960,333,103,1,0,82,82.0
37633,Tourist,627,960,333,69,1,0,50,50.0
37634,Tourist,627,960,333,106,1,0,43,43.0
37635,Tourist,627,934,307,79,1,0,61,61.0
37636,Tourist,627,960,333,103,0,0,35,0.0
37637,Tourist,627,960,333,36,1,0,47,47.0
37638,Tourist,627,960,333,32,1,0,43,43.0
37639,Tourist,628,960,332,114,2,0,98,49.0
37640,Tourist,628,945,317,117,1,0,37,37.0
37641,Tourist,628,960,332,89,1,0,79,79.0
37642,Tourist,628,935,307,109,2,0,93,46.5
37643,Tourist,628,960,332,96,2,0,127,63.5
37644,Tourist,628,960,332,117,2,0,111,55.5
37645,Tourist,628,960,332,42,1,0,65,65.0
37646,Tourist,628,960,332,118,2,0,87,43.5
37647,Tourist,628,960,332,31,1,0,33,33.0
37648,Tourist,628,960,332,62,3,0,130,43.333333333333336
37649,Tourist,628,960,332,54,1,0,53,53.0
37650,Tourist,628,960,332,39,1,0,33,33.0
37651,Tourist,628,960,332,113,2,0,101,50.5
37652,Tourist,629,960,331,72,3,0,151,50.333333333333336
37653,Tourist,629,960,331,108,3,0,143,47.666666666666664
37654,Tourist,629,960,331,70,1,0,62,62.0
37655,Tourist,629,960,331,94,1,0,49,49.0
37656,Tourist,629,960,331,65,1,0,34,34.0
37657,Tourist,629,960,331,46,1,0,62,62.0
37658,Tourist,629,960,331,67,1,0,42,42.0
37659,Tourist,629,960,331,87,2,0,102,51.0
37660,Tourist,629,960,331,64,2,0,86,43.0
37661,Tourist,629,960,331,104,2,0,79,39.5
37662,Tourist,629,960,331,105,2,0,81,40.5
37663,Tourist,629,960,331,65,1,0,54,54.0
37664,Tourist,629,960,331,114,0,0,5,0.0
37665,Tourist,629,960,331,115,2,0,87,43.5
37666,Tourist,629,931,302,68,2,0,86,43.0
37667,Tourist,629,960,331,88,3,0,145,48.333333333333336
37668,Tourist,629,960,331,77,2,0,112,56.0
37669,Tourist,630,960,330,61,1,0,57,57.0
37670,Tourist,630,960,330,76,2,0,161,80.5
37671,Tourist,630,960,330,48,1,0,71,71.0
37672,Tourist,630,960,330,63,1,0,70,70.0
37673,Tourist,630,960,330,75,1,0,37,37.0
37674,Tourist,630,960,330,80,0,0,0,0.0
37675,Tourist,630,960,330,75,1,0,34,34.0
37676,Tourist,630,960,330,39,2,0,108,54.0
37677,Tourist,630,960,330,96,2,0,78,39.0
37678,Tourist,630,960,330,76,1,0,39,39.0
37679,Tourist,630,960,330,51,2,0,151,75.5
37680,Tourist,630,960,330,111,2,0,75,37.5
37681,Tourist,630,960,330,62,3,0,128,42.666666666666664
37682,Tourist,630,960,330,46,2,0,109,54.5
37683,Tourist,631,960,329,78,2,0,126,63.0
37684,Tourist,631,960,329,84,2,0,106,53.0
37685,Tourist,631,960,329,88,1,0,75,75.0
37686,Tourist,631,960,329,46,2,0,93,46.5
37687,Tourist,631,960,329,33,0,0,24,0.0
37688,Tourist,631,960,329,107,1,0,40,40.0
37689,Tourist,631,960,329,66,3,0,119,39.666666666666664
37690,Tourist,631,960,329,110,1,0,49,49.0
37691,Tourist,631,960,329,104,2,0,102,51.0
37692,Tourist,631,960,329,83,0,0,31,0.0
37693,Tourist,631,960,329,59,1,0,61,61.0
37694,Tourist,631,960,329,87,0,0,0,0.0
37695,Tourist,631,960,329,42,0,0,0,0.0
37696,Tourist,631,960,329,109,2,0,125,62.5
37697,Tourist,631,960,329,30,2,0,80,40.0
37698,Tourist,631,960,329,96,2,0,74,37.0
37699,Tourist,632,960,328,85,2,0,76,38.0
37700,Tourist,632,960,328,48,2,0,114,57.0
37701,Tourist,632,960,328,77,3,0,159,53.0
37702,Tourist,632,960,328,63,0,0,0,0.0
37703,Tourist,632,960,328,71,0,0,6,0.0
37704,Tourist,632,960,328,34,1,0,63,63.0
37705,Tourist,632,960,328,109,2,0,113,56.5
37706,Tourist,632,960,328,88,2,0,78,39.0
37707,Tourist,632,936,304,41,0,0,0,0.0
37708,Tourist,632,960,328,79,0,0,36,0.0
37709,Tourist,632,960,328,74,3,0,124,41.333333333333336
37710,Tourist,632,960,328,47,4,0,182,45.5
37711,Tourist,632,960,328,34,4,0,225,56.25
37712,Tourist,632,960,328,99,0,0,0,0.0
37713,Tourist,633,960,327,113,1,0,77,77.0
37714,Tourist,633,954,321,115,1,0,70,70.0
37715,Tourist,633,960,327,45,0,0,18,0.0
37716,Tourist,633,941,308,96,1,0,37,37.0
37717,Tourist,633,960,327,42,2,0,102,51.0
37718,Tourist,633,960,327,77,2,0,102,51.0
37719,Tourist,633,960,327,63,2,0,101,50.5
37720,Tourist,633,960,327,106,3,0,186,62.0
37721,Tourist,633,960,327,107,2,0,106,53.0
37722,Tourist,633,960,327,68,1,0,84,84.0
37723,Tourist,633,960,327,31,3,0,198,66.0
37724,Tourist,633,960,327,37,1,0,45,45.0
37725,Tourist,633,960,327,69,0,0,0,0.0
37726,Tourist,633,960,327,97,1,0,39,39.0
37727,Tourist,633,960,327,90,3,0,118,39.333333333333336
37728,Tourist,633,960,327,100,2,0,80,40.0
37729,Tourist,634,960,326,101,0,0,16,0.0
37730,Tourist,634,960,326,59,0,0,6,0.0
37731,Tourist,634,960,326,72,2,0,96,48.0
37732,Tourist,634,960,326,111,2,0,99,49.5
37733,Tourist,634,960,326,63,2,0,144,72.0
37734,Tourist,634,960,326,88,2,0,124,62.0
37735,Tourist,634,960,326,100,2,0,115,57.5
37736,Tourist,634,960,326,74,1,0,73,73.0
37737,Tourist,634,960,326,102,0,0,32,0.0
37738,Tourist,634,960,326,96,1,0,52,52.0
37739,Tourist,634,960,326,69,1,0,35,35.0
37740,Tourist,634,942,308,54,2,0,95,47.5
37741,Tourist,634,960,326,103,0,0,20,0.0
37742,Tourist,634,960,326,32,1,0,34,34.0
37743,Tourist,634,960,326,39,2,0,77,38.5
37744,Tourist,634,960,326,41,2,0,110,55.0
37745,Tourist,634,960,326,48,1,0,37,37.0
37746,Tourist,634,960,326,117,2,0,78,39.0
37747,Tourist,634,960,326,95,2,0,102,51.0
37748,Tourist,634,949,315,91,2,0,127,63.5
37749,Tourist,634,960,326,104,1,0,41,41.0
37750,Tourist,634,960,326,40,0,0,12,0.0
37751,Tourist,634,960,326,90,2,0,94,47.0
37752,Tourist,635,960,325,85,3,0,152,50.666666666666664
37753,Tourist,635,960,325,86,1,0,63,63.0
37754,Tourist,635,960,325,51,2,0,103,51.5
37755,Tourist,635,960,325,68,0,0,8,0.0
37756,Tourist,635,960,325,45,3,0,129,43.0
37757,Tourist,635,955,320,84,3,0,122,40.666666666666664
37758,Tourist,635,960,325,82,1,0,107,107.0
37759,Tourist,635,960,325,110,2,0,99,49.5
37760,Tourist,635,960,325,97,1,0,32,32.0
37761,Tourist,635,960,325,120,1,0,30,30.0
37762,Tourist,635,960,325,91,2,0,107,53.5
37763,Tourist,635,960,325,78,2,0,83,41.5
37764,Tourist,636,960,324,32,1,0,48,48.0
37765,Tourist,636,960,324,47,2,0,117,58.5
37766,Tourist,636,960,324,40,1,0,77,77.0
37767,Tourist,636,960,324,113,2,0,96,48.0
37768,Tourist,636,960,324,95,2,0,124,62.0
37769,Tourist,636,960,324,34,3,0,166,55.333333333333336
37770,Tourist,636,960,324,110,1,0,36,36.0
37771,Tourist,636,960,324,71,1,0,66,66.0
37772,Tourist,636,960,324,79,2,0,78,39.0
37773,Tourist,636,960,324,43,2,0,88,44.0
37774,Tourist,636,960,324,76,0,0,0,0.0
37775,Tourist,636,960,324,89,1,0,49,49.0
37776,Tourist,636,954,318,79,2,0,75,37.5
37777,Tourist,636,960,324,52,2,0,114,57.0
37778,Tourist,636,960,324,40,2,0,73,36.5
37779,Tourist,636,960,324,42,3,0,174,58.0
37780,Tourist,636,960,324,82,1,0,44,44.0
37781,Tourist,636,960,324,77,1,0,38,38.0
37782,Tourist,636,960,324,58,1,0,74,74.0
37783,Tourist,637,960,323,58,1,0,37,37.0
37784,Tourist,637,960,323,62,1,0,64,64.0
37785,Tourist,637,960,323,110,0,0,0,0.0
37786,Tourist,637,960,323,68,2,0,97,48.5
37787,Tourist,637,960,323,71,2,0,116,58.0
37788,Tourist,637,960,323,54,0,0,31,0.0
37789,Tourist,637,960,323,58,2,0,107,53.5
37790,Tourist,637,960,323,94,1,0,60,60.0
37791,Tourist,637,960,323,37,3,0,139,46.333333333333336
37792,Tourist,637,960,323,70,1,0,48,48.0
37793,Tourist,637,960,323,33,0,0,0,0.0
37794,Tourist,637,960,323,79,4,0,199,49.75
37795,Tourist,637,960,323,36,3,0,201,67.0
37796,Tourist,637,960,323,42,3,0,145,48.333333333333336
37797,Tourist,638,960,322,107,1,0,42,42.0
37798,Tourist,638,960,322,112,0,0,0,0.0
37799,Tourist,638,960,322,118,2,0,124,62.0
37800,Tourist,638,960,322,89,3,0,140,46.666666666666664
37801,Tourist,638,960,322,60,1,0,51,51.0
37802,Tourist,638,960,322,107,1,0,50,50.0
37803,Tourist,638,960,322,38,2,0,115,57.5
37804,Tourist,638,960,322,120,1,0,42,42.0
37805,Tourist,638,960,322,36,2,0,65,32.5
37806,Tourist,638,960,322,111,1,0,62,62.0
37807,Tourist,638,960,322,57,3,0,116,38.666666666666664
37808,Tourist,638,960,322,45,0,0,18,0.0
37809,Tourist,638,960,322,87,1,0,119,119.0
37810,Tourist,638,960,322,42,1,0,38,38.0
37811,Tourist,638,960,322,36,1,0,35,35.0
37812,Tourist,638,960,322,80,1,0,74,74.0
37813,Tourist,638,960,322,62,2,0,76,38.0
37814,Tourist,638,960,322,77,1,0,43,43.0
37815,Tourist,638,960,322,68,2,0,89,44.5
37816,Tourist,639,960,321,30,2,0,113,56.5
37817,Tourist,639,960,321,88,2,0,100,50.0
37818,Tourist,639,960,321,109,3,0,126,42.0
37819,Tourist,639,960,321,42,2,0,93,46.5
37820,Tourist,639,960,321,62,1,0,40,40.0
37821,Tourist,639,943,304,34,1,0,75,75.0
37822,Tourist,639,960,321,35,0,0,0,0.0
37823,Tourist,639,960,321,73,1,0,60,60.0
37824,Tourist,639,960,321,107,2,0,67,33.5
37825,Tourist,639,960,321,112,1,0,65,65.0
